YRMODAMI,Wind.Dir,Wind.Speed.m.per.s,Visibility,Temp.Outside.F,Temp.Dewpoint.F
2013101303,150,7,6.9,62,59
2013101303,130,6,6,60,57
2013101304,140,7,5,59,57
2013101304,NA,NA,NA,NA,NA
2013101305,260,6,5,58,56
2013101306,260,6,5,58,56
2013101306,170,3,3,58,57
2013101307,NA,0,3,58,57
2013101308,NA,0,2.5,56,53
2013101309,NA,0,2.5,56,53
2013101309,320,3,3,54,54
2013101309,320,3,3,54,53
2013101310,340,7,5,58,56
2013101311,360,7,3,59,57
2013101312,360,7,3,59,57
2013101312,360,8,3,61,59
2013101313,350,9,5,62,58
2013101314,10,14,10,65,55
2013101315,10,14,10,65,55
2013101315,360,11,10,67,52
2013101316,350,10,10,69,50
2013101317,10,9,10,69,50
2013101318,10,9,10,69,50
2013101318,990,11,10,72,50
2013101319,350,9,10,73,50
2013101320,350,9,10,73,46
2013101321,350,9,10,73,46
2013101321,340,7,10,71,44
2013101322,340,7,10,64,42
2013101323,340,8,10,60,40
2013101400,340,8,10,60,40
2013101400,340,8,10,57,41
2013101401,340,7,10,54,40
2013101402,360,7,10,55,40
2013101403,360,7,10,55,40
2013101403,360,6,10,53,41
2013101404,350,8,10,52,41
2013101404,NA,NA,NA,NA,NA
2013101405,350,7,10,50,41
2013101406,350,7,10,50,41
2013101406,360,5,10,48,41
2013101407,350,6,10,47,41
2013101408,360,5,10,45,41
2013101409,360,5,10,45,41
2013101409,350,5,10,44,41
2013101410,360,6,10,43,40
2013101411,350,6,10,44,41
2013101412,350,6,10,44,41
2013101412,10,6,10,48,44
2013101413,50,7,10,55,49
2013101414,70,13,10,61,51
2013101415,70,13,10,61,51
2013101415,90,7,10,64,48
2013101416,60,5,10,66,41
2013101417,70,5,10,68,44
2013101418,70,5,10,68,44
2013101418,NA,0,10,69,42
2013101419,140,6,10,70,42
2013101420,50,5,10,70,41
2013101421,50,5,10,70,41
2013101421,100,5,10,68,42
2013101422,NA,0,10,66,41
2013101423,40,5,10,60,43
2013101500,40,5,10,60,43
2013101500,50,6,10,58,43
2013101501,50,7,10,55,43
2013101502,50,7,10,53,46
2013101503,50,7,10,53,46
2013101503,80,6,10,52,46
2013101504,80,6,10,51,47
2013101504,NA,NA,NA,NA,NA
2013101505,80,5,10,50,47
2013101506,80,5,10,50,47
2013101506,100,7,10,51,48
2013101507,110,3,10,51,48
2013101508,110,6,10,51,49
2013101509,110,6,10,51,49
2013101509,NA,0,7,52,51
2013101510,130,5,5,52,50
2013101511,140,5,2.5,54,52
2013101511,130,5,2.5,53,51
2013101512,130,5,2.5,53,51
2013101512,130,5,1.5,55,54
2013101512,140,6,1.5,55,54
2013101513,150,6,0.3,56,56
2013101514,150,6,0.3,58,57
2013101515,150,6,0.2,58,57
2013101515,150,8,0.8,60,59
2013101516,200,7,1.5,63,61
2013101516,200,7,3,63,60
2013101517,200,6,6,65,61
2013101518,200,6,5.6,65,61
2013101518,190,7,8,69,61
2013101519,180,9,9.1,71,62
2013101520,180,11,9.1,71,62
2013101521,180,11,8.8,71,62
2013101521,180,10,8,71,62
2013101522,200,7,10,65,62
2013101523,220,6,8,64,63
2013101600,220,6,7.5,64,63
2013101600,220,9,4,65,63
2013101601,210,10,9.1,65,62
2013101602,210,11,10,65,62
2013101603,210,11,10,65,62
2013101603,210,10,10,65,62
2013101604,210,17,5,63,61
2013101604,NA,NA,NA,NA,NA
2013101605,190,11,10,63,62
2013101606,190,11,10,63,62
2013101606,200,9,10,64,62
2013101607,190,10,10,64,62
2013101608,190,9,4,64,62
2013101609,190,9,3.8,64,62
2013101609,210,9,3,63,62
2013101610,220,9,2,63,62
2013101611,220,8,4,63,62
2013101612,220,8,3.8,63,62
2013101612,220,8,1,63,62
2013101613,210,8,1,63,63
2013101613,210,8,1,63,62
2013101614,280,10,10,59,55
2013101614,280,10,10,59,56
2013101615,280,10,10,59,56
2013101615,270,8,8,59,57
2013101616,240,9,10,63,57
2013101617,240,13,10,63,53
2013101618,240,13,10,63,53
2013101618,220,11,10,66,53
2013101619,260,17,10,66,48
2013101620,260,13,10,65,47
2013101621,260,13,10,65,47
2013101621,270,11,10,63,45
2013101622,280,8,10,59,47
2013101623,250,7,10,53,45
2013101700,250,7,10,53,45
2013101700,270,9,10,53,45
2013101701,310,8,10,52,45
2013101702,330,9,10,49,44
2013101703,330,9,10,49,44
2013101703,NA,0,10,48,43
2013101704,NA,0,10,48,43
2013101704,NA,NA,NA,NA,NA
2013101705,NA,0,10,47,43
2013101706,NA,0,10,47,43
2013101706,NA,0,9.1,46,42
2013101707,NA,0,9.1,45,41
2013101708,NA,0,9.1,45,42
2013101709,NA,0,8.8,45,42
2013101709,NA,0,9.1,42,39
2013101710,NA,0,9.1,42,40
2013101711,170,5,6,43,41
2013101712,170,5,5.6,43,41
2013101712,220,6,6,47,45
2013101713,270,5,10,49,44
2013101714,300,5,10,50,45
2013101715,300,5,10,50,45
2013101715,200,3,3,49,46
2013101716,190,5,10,50,47
2013101717,260,9,10,54,48
2013101717,250,9,10,53,48
2013101718,250,9,10,53,48
2013101718,260,15,9.1,53,47
2013101719,260,14,10,54,46
2013101719,250,15,10,53,46
2013101720,270,17,10,52,45
2013101721,270,17,10,52,45
2013101721,250,14,10,52,46
2013101722,250,10,10,52,45
2013101723,260,9,10,52,45
2013101800,260,9,10,52,45
2013101800,260,9,10,49,43
2013101801,230,8,10,47,42
2013101802,210,7,10,47,43
2013101803,210,7,10,47,43
2013101803,210,9,10,46,43
2013101804,210,7,10,45,42
2013101804,NA,NA,NA,NA,NA
2013101805,210,8,10,45,43
2013101806,210,8,10,45,43
2013101806,220,9,10,45,42
2013101807,220,9,9.1,45,42
2013101808,210,8,8,44,42
2013101809,210,8,7.5,44,42
2013101809,200,7,8,44,42
2013101810,200,10,8,44,42
2013101811,210,10,6,44,42
2013101812,210,10,5.6,44,42
2013101812,210,10,6,46,43
2013101813,210,15,9.1,50,46
2013101814,210,14,10,54,48
2013101815,210,14,10,54,48
2013101815,210,13,10,59,47
2013101816,240,18,10,62,44
2013101817,230,15,10,62,44
2013101818,230,15,10,62,44
2013101818,220,15,10,63,41
2013101819,240,13,10,64,43
2013101820,230,10,10,62,41
2013101821,230,10,10,62,41
2013101821,210,9,10,62,41
2013101822,190,7,10,59,42
2013101823,190,7,10,57,43
2013101900,190,7,10,57,43
2013101900,190,8,10,56,43
2013101901,190,8,10,54,43
2013101902,310,9,10,53,44
2013101903,310,9,10,53,44
2013101903,320,5,8,49,44
2013101904,360,6,7,48,44
2013101904,NA,NA,NA,NA,NA
2013101905,350,5,7,46,42
2013101906,350,5,6.9,46,42
2013101906,NA,0,8,46,42
2013101907,310,5,8,46,42
2013101908,NA,0,8,46,42
2013101909,NA,0,7.5,46,42
2013101909,30,3,8,46,42
2013101910,NA,0,7,46,42
2013101911,NA,0,6,46,42
2013101912,NA,0,5.6,46,42
2013101912,320,7,4,45,43
2013101913,310,6,2,45,43
2013101914,300,7,2,45,43
2013101914,290,7,2,44,43
2013101915,290,7,2,44,43
2013101915,290,8,4,45,42
2013101916,300,10,7,45,42
2013101917,280,14,10,45,41
2013101918,280,14,10,45,41
2013101918,270,13,10,46,41
2013101919,270,14,10,48,39
2013101920,240,11,10,49,38
2013101921,240,11,10,49,38
2013101921,250,9,10,49,37
2013101922,240,9,10,45,37
2013101923,210,8,10,45,37
2013102000,210,8,10,45,37
2013102000,210,9,10,44,37
2013102001,220,9,10,42,37
2013102002,210,9,10,41,37
2013102003,210,9,10,41,37
2013102003,210,10,10,41,36
2013102004,210,9,10,41,36
2013102004,NA,NA,NA,NA,NA
2013102005,210,9,10,40,36
2013102006,210,9,10,40,36
2013102006,220,10,10,39,35
2013102007,220,9,10,40,36
2013102008,210,10,10,39,35
2013102009,210,10,10,39,35
2013102009,200,9,10,39,35
2013102010,200,9,10,39,35
2013102011,200,11,10,39,35
2013102012,200,11,10,39,35
2013102012,200,14,10,42,37
2013102013,210,13,10,45,38
2013102014,230,13,10,50,40
2013102015,230,13,10,50,40
2013102015,210,14,10,54,40
2013102016,210,15,10,57,41
2013102017,220,14,10,59,41
2013102018,220,14,10,59,41
2013102018,190,15,10,60,42
2013102019,190,17,10,61,41
2013102020,200,15,10,61,41
2013102021,200,15,10,61,41
2013102021,200,14,10,60,40
2013102022,190,11,10,57,40
2013102023,200,10,10,55,40
2013102100,200,10,10,55,40
2013102100,190,11,10,54,40
2013102101,190,14,10,53,40
2013102102,190,14,10,52,40
2013102103,190,14,10,52,40
2013102103,200,13,10,51,40
2013102104,200,11,10,50,40
2013102104,NA,NA,NA,NA,NA
2013102105,200,11,10,49,39
2013102106,200,11,10,49,39
2013102106,200,13,10,48,39
2013102107,210,11,10,47,39
2013102108,200,10,10,47,39
2013102109,200,10,10,47,39
2013102109,200,11,10,47,39
2013102110,200,11,10,47,38
2013102111,200,11,10,47,38
2013102112,200,11,10,47,38
2013102112,200,14,10,48,39
2013102113,210,16,10,52,40
2013102114,200,11,10,55,41
2013102115,200,11,10,55,41
2013102115,220,15,10,60,43
2013102116,230,18,10,62,43
2013102117,200,14,10,64,44
2013102118,200,14,10,64,44
2013102118,190,14,10,65,44
2013102119,200,18,10,64,44
2013102120,220,13,10,63,44
2013102121,220,13,10,63,44
2013102121,240,10,10,61,44
2013102122,230,10,10,61,44
2013102123,280,13,10,57,47
2013102200,280,13,10,57,47
2013102200,280,10,8,53,49
2013102201,290,11,6,51,48
2013102202,300,14,8,47,43
2013102203,300,14,7.5,47,43
2013102203,300,9,10,46,41
2013102203,310,9,10,46,40
2013102204,300,14,10,45,35
2013102204,NA,NA,NA,NA,NA
2013102205,310,14,10,42,31
2013102206,310,14,10,42,31
2013102206,280,9,10,40,30
2013102207,270,8,10,36,29
2013102208,270,8,10,35,28
2013102209,270,8,10,35,28
2013102209,270,7,10,34,27
2013102210,260,6,10,32,27
2013102211,240,7,10,32,27
2013102212,240,7,10,32,27
2013102212,260,7,10,36,28
2013102213,260,6,10,41,28
2013102214,260,11,10,45,29
2013102215,260,11,10,45,29
2013102215,280,6,10,46,26
2013102216,300,7,10,48,27
2013102217,990,5,10,49,25
2013102218,NA,5,10,49,25
2013102218,240,9,10,50,24
2013102219,NA,0,10,50,23
2013102220,240,5,10,50,26
2013102221,240,5,10,50,26
2013102221,240,6,10,49,27
2013102222,240,6,10,50,24
2013102223,NA,0,10,48,29
2013102300,NA,0,10,48,29
2013102300,290,8,10,47,31
2013102301,310,8,10,43,36
2013102302,10,7,8,40,38
2013102303,10,7,7.5,40,38
2013102303,40,8,7,39,37
2013102303,40,9,7,39,37
2013102304,40,9,8,39,37
2013102304,NA,NA,NA,NA,NA
2013102305,50,8,6,39,37
2013102306,50,8,5.6,39,37
2013102306,50,10,6,39,37
2013102306,50,10,6,39,37
2013102307,50,9,5,38,37
2013102308,30,9,5,36,34
2013102309,30,9,5,36,34
2013102309,30,5,2,34,33
2013102310,360,8,0.8,33,32
2013102311,360,9,1,34,34
2013102311,360,9,1,34,33
2013102312,360,9,1,34,33
2013102312,340,8,1,34,33
2013102313,340,7,5,36,34
2013102313,340,7,5,35,34
2013102314,330,11,6,39,36
2013102315,330,11,5.6,39,36
2013102315,310,14,6,39,36
2013102316,320,15,10,39,36
2013102316,310,13,10,39,35
2013102317,290,14,10,42,34
2013102318,290,14,10,42,34
2013102318,280,11,10,42,34
2013102319,290,9,10,45,35
2013102320,280,10,10,44,34
2013102321,280,10,10,44,34
2013102321,280,9,10,42,35
2013102322,290,8,10,40,34
2013102323,270,9,10,40,32
2013102400,270,9,10,40,32
2013102400,270,10,10,40,30
2013102401,270,9,10,39,31
2013102402,270,9,10,40,31
2013102403,270,9,10,40,31
2013102403,260,8,10,39,32
2013102404,260,9,10,39,32
2013102404,NA,NA,NA,NA,NA
2013102405,260,8,10,38,32
2013102406,260,8,10,38,32
2013102406,260,10,10,38,31
2013102407,260,9,10,38,31
2013102408,250,9,10,38,31
2013102409,250,9,10,38,31
2013102409,270,14,10,38,31
2013102410,260,9,10,38,31
2013102411,250,11,10,38,31
2013102412,250,11,10,38,31
2013102412,250,9,10,38,32
2013102413,250,9,10,39,33
2013102414,250,16,10,41,32
2013102415,250,16,10,41,32
2013102415,250,14,10,41,32
2013102416,280,11,10,43,31
2013102417,230,11,10,42,32
2013102418,230,11,10,42,32
2013102418,240,14,10,42,34
2013102419,220,6,10,37,34
2013102419,210,7,10,38,34
2013102420,230,8,10,42,32
2013102421,230,8,10,42,32
2013102421,270,5,10,42,33
2013102422,290,5,10,41,30
2013102423,300,6,10,40,30
2013102500,300,6,10,40,30
2013102500,280,9,10,39,30
2013102501,300,9,10,38,29
2013102502,300,10,10,38,29
2013102503,300,10,10,38,29
2013102503,300,8,10,36,28
2013102504,290,8,10,35,27
2013102504,NA,NA,NA,NA,NA
2013102505,290,9,10,34,26
2013102506,290,9,10,34,26
2013102506,290,9,10,34,25
2013102507,280,10,10,33,25
2013102508,280,9,10,32,25
2013102509,280,9,10,32,25
2013102509,280,8,10,31,25
2013102510,280,6,10,30,25
2013102511,270,9,10,30,25
2013102512,270,9,10,30,25
2013102512,270,8,10,33,26
2013102513,290,8,10,37,28
2013102514,270,7,10,42,30
2013102515,270,7,10,42,30
2013102515,290,7,10,45,31
2013102516,260,11,10,45,28
2013102517,250,7,10,46,26
2013102518,250,7,10,46,26
2013102518,260,10,10,46,24
2013102519,250,11,10,49,23
2013102520,250,15,10,49,23
2013102521,250,15,10,49,23
2013102521,250,13,10,46,23
2013102522,230,9,10,38,24
2013102523,220,9,10,40,24
2013102600,220,9,10,40,24
2013102600,210,6,10,38,24
2013102601,210,7,10,37,25
2013102602,210,8,10,37,25
2013102603,210,8,10,37,25
2013102603,200,8,10,36,25
2013102604,210,9,10,35,25
2013102604,NA,NA,NA,NA,NA
2013102605,200,8,10,35,26
2013102606,200,8,10,35,26
2013102606,200,10,10,35,26
2013102607,200,8,10,34,26
2013102608,200,8,10,33,26
2013102609,200,8,10,33,26
2013102609,200,10,10,33,26
2013102610,200,13,10,33,26
2013102611,200,14,10,33,26
2013102612,200,14,10,33,26
2013102612,210,16,10,35,26
2013102613,210,17,10,39,27
2013102614,220,21,10,41,27
2013102615,220,21,10,41,27
2013102615,220,21,10,43,28
2013102616,210,18,10,44,28
2013102617,220,18,10,45,29
2013102618,220,18,10,45,29
2013102618,210,16,10,47,32
2013102619,240,20,10,50,34
2013102620,240,16,10,49,35
2013102621,240,16,10,49,35
2013102621,240,7,10,48,36
2013102622,200,5,10,48,36
2013102623,200,7,10,47,36
2013102700,200,7,10,47,36
2013102700,240,6,9.1,43,35
2013102701,290,6,10,46,37
2013102702,320,8,10,45,35
2013102703,320,8,10,45,35
2013102703,320,5,10,42,34
2013102704,300,5,10,40,33
2013102704,NA,NA,NA,NA,NA
2013102705,290,3,10,36,31
2013102706,290,3,10,36,31
2013102706,300,3,9.1,37,33
2013102707,NA,0,10,37,33
2013102708,290,3,10,35,32
2013102709,290,3,10,35,32
2013102709,260,5,10,35,31
2013102710,240,3,10,35,31
2013102711,NA,0,10,33,30
2013102712,NA,0,10,33,30
2013102712,NA,0,10,35,33
2013102713,NA,0,10,43,36
2013102714,NA,0,10,48,37
2013102715,NA,0,10,48,37
2013102715,250,5,10,51,35
2013102716,990,3,10,53,31
2013102717,280,9,10,54,31
2013102718,280,9,10,54,31
2013102718,240,6,10,55,30
2013102719,990,5,10,55,31
2013102720,220,7,10,55,32
2013102721,220,7,10,55,32
2013102721,230,9,10,54,31
2013102722,210,5,10,50,31
2013102723,180,5,10,48,32
2013102800,180,5,10,48,32
2013102800,NA,0,10,43,33
2013102801,NA,0,10,45,33
2013102802,NA,0,10,42,32
2013102803,NA,0,10,42,32
2013102803,200,3,10,43,33
2013102804,NA,0,10,39,32
2013102804,NA,NA,NA,NA,NA
2013102805,NA,0,10,38,32
2013102806,NA,0,10,38,32
2013102806,NA,0,10,37,32
2013102807,NA,0,10,36,31
2013102808,NA,0,10,35,31
2013102809,NA,0,10,35,31
2013102809,360,3,9.1,35,31
2013102810,120,3,9.1,34,31
2013102811,140,3,7,34,31
2013102812,140,3,6.9,34,31
2013102812,160,3,7,37,33
2013102813,NA,0,9.1,45,37
2013102814,110,3,10,52,34
2013102815,110,3,10,52,34
2013102815,NA,0,10,55,33
2013102816,990,3,10,57,32
2013102817,NA,0,10,58,31
2013102818,NA,0,10,58,31
2013102818,NA,0,10,60,32
2013102819,260,3,10,59,34
2013102820,NA,0,10,60,32
2013102821,NA,0,10,60,32
2013102821,340,3,10,58,35
2013102822,340,6,10,53,33
2013102823,350,7,10,49,32
2013102900,350,7,10,49,32
2013102900,10,7,10,48,32
2013102901,40,5,10,46,33
2013102902,20,8,10,42,32
2013102903,20,8,10,42,32
2013102903,40,6,10,41,34
2013102904,30,6,10,40,35
2013102904,NA,NA,NA,NA,NA
2013102905,NA,0,8,39,36
2013102906,NA,0,7.5,39,36
2013102906,80,5,7,40,37
2013102907,NA,0,6,40,37
2013102908,360,5,4,36,34
2013102909,360,5,3.8,36,34
2013102909,340,6,4,36,34
2013102910,10,3,4,36,35
2013102911,30,3,3,35,34
2013102912,30,3,3,35,34
2013102912,50,3,3,37,35
2013102913,70,5,3,44,40
2013102914,110,3,7,49,41
2013102915,110,3,6.9,49,41
2013102915,120,3,9.1,53,41
2013102916,100,5,10,55,40
2013102917,130,6,10,56,40
2013102918,130,6,10,56,40
2013102918,140,5,10,56,40
2013102919,130,6,10,56,41
2013102920,130,5,10,56,41
2013102921,130,5,10,56,41
2013102921,120,3,10,55,42
2013102922,140,3,10,52,40
2013102923,100,5,10,52,41
2013103000,100,5,10,52,41
2013103000,90,6,10,51,41
2013103001,110,7,10,52,40
2013103002,130,7,10,52,41
2013103003,130,7,10,52,41
2013103003,150,6,10,51,42
2013103004,160,3,9.1,51,44
2013103004,NA,NA,NA,NA,NA
2013103005,140,6,9.1,50,46
2013103006,140,6,8.8,50,46
2013103006,150,5,8,51,47
2013103007,160,6,6,51,48
2013103008,170,3,3,51,50
2013103009,170,3,3,51,50
2013103009,190,7,3,52,51
2013103010,NA,0,2,54,52
2013103010,NA,0,2,53,52
2013103011,NA,0,1,52,51
2013103012,NA,0,1,52,51
2013103012,NA,0,0.8,52,52
2013103012,NA,0,0.8,52,51
2013103013,120,3,0.5,54,52
2013103014,110,6,0.5,55,54
2013103015,110,6,0.5,55,54
2013103015,130,6,1,57,55
2013103015,120,7,1,57,55
2013103016,140,5,1.5,58,56
2013103017,120,7,4,60,56
2013103018,120,7,3.8,60,56
2013103018,150,8,5,60,56
2013103019,150,7,3,61,57
2013103019,160,7,3,60,57
2013103020,150,8,5,61,58
2013103021,150,8,5,61,58
2013103021,150,8,5,61,58
2013103022,150,9,0.3,60,59
2013103023,150,8,0.3,60,60
2013103100,150,8,0.2,60,60
2013103100,160,10,0.1,61,61
2013103100,160,10,0.1,61,61
2013103101,160,9,0.3,62,61
2013103102,180,9,1.5,62,61
2013103103,180,9,1.5,62,61
2013103103,180,8,3,62,61
2013103104,190,14,4,63,62
2013103104,NA,NA,NA,NA,NA
2013103105,190,11,7,63,60
2013103106,190,11,6.9,63,60
2013103106,190,13,7,63,60
2013103107,190,11,9.1,63,59
2013103108,200,11,10,63,58
2013103109,200,11,10,63,58
2013103109,190,14,10,63,56
2013103110,190,14,10,63,56
2013103111,190,18,10,63,56
2013103112,190,18,10,63,56
2013103112,200,14,10,63,56
2013103113,180,15,10,64,55
2013103114,190,18,10,64,56
2013103115,190,18,10,64,56
2013103115,190,22,8,63,57
2013103116,190,16,10,63,57
2013103117,180,17,3,61,58
2013103118,180,17,3,61,58
2013103118,180,20,1.5,61,57
2013103118,180,22,1.5,60,58
2013103119,170,22,1.5,61,57
2013103119,170,22,1.5,60,58
2013103120,180,22,4,61,58
2013103121,190,24,7,62,59
2013103122,190,20,10,63,60
2013103123,190,18,3,63,62
2013110100,190,18,3,63,62
2013110100,190,25,1.8,64,63
2013110100,190,22,1.8,64,62
2013110101,190,18,5,64,62
2013110102,200,17,8,65,63
2013110103,200,17,7.5,65,63
2013110103,260,22,10,57,54
2013110103,270,21,10,58,53
2013110104,240,16,10,57,55
2013110104,240,15,10,58,55
2013110104,NA,NA,NA,NA,NA
2013110105,220,13,10,57,55
2013110105,220,14,10,58,55
2013110106,220,14,10,58,55
2013110106,260,23,10,57,52
2013110107,270,18,10,54,48
2013110107,270,16,10,53,49
2013110108,260,21,10,53,47
2013110109,260,21,10,53,47
2013110109,250,14,10,50,46
2013110110,260,18,10,49,44
2013110111,240,14,10,48,44
2013110112,240,14,10,48,44
2013110112,240,13,10,49,45
2013110113,240,16,10,51,46
2013110114,230,15,10,51,45
2013110115,230,15,10,51,45
2013110115,230,17,10,53,46
2013110116,230,16,10,57,46
2013110117,250,16,10,56,46
2013110118,250,16,10,56,46
2013110118,250,16,10,58,44
2013110119,260,14,10,58,43
2013110120,250,14,10,58,44
2013110121,250,14,10,58,44
2013110121,250,6,10,57,45
2013110122,280,8,10,56,44
2013110123,300,7,10,54,44
2013110200,300,7,10,54,44
2013110200,310,6,10,52,44
2013110201,290,7,10,51,44
2013110202,280,6,10,51,44
2013110203,280,6,10,51,44
2013110203,270,14,10,51,42
2013110204,270,10,10,49,40
2013110204,NA,NA,NA,NA,NA
2013110205,260,9,10,48,40
2013110206,260,9,10,48,40
2013110206,260,10,10,48,40
2013110207,260,10,10,48,41
2013110207,260,11,10,48,41
2013110208,260,10,10,48,42
2013110209,260,10,10,48,42
2013110209,280,11,10,47,41
2013110210,270,11,10,46,40
2013110211,260,9,10,46,41
2013110212,260,9,10,46,41
2013110212,270,8,9.1,46,42
2013110213,280,10,9.1,48,43
2013110213,280,9,9.1,48,42
2013110214,300,11,8,48,41
2013110215,300,11,7.5,48,41
2013110215,280,10,10,50,39
2013110216,280,10,10,51,39
2013110217,270,15,10,54,36
2013110218,270,15,10,54,36
2013110218,270,18,10,52,37
2013110219,290,16,10,53,37
2013110220,300,14,10,51,37
2013110221,300,14,10,51,37
2013110221,300,16,10,51,38
2013110222,280,10,10,47,41
2013110223,290,13,10,47,39
2013110300,290,13,10,47,39
2013110300,310,8,10,45,41
2013110301,310,8,10,45,41
2013110302,310,9,10,44,40
2013110303,310,9,10,44,40
2013110303,310,8,10,44,41
2013110304,310,6,10,44,40
2013110304,NA,NA,NA,NA,NA
2013110305,300,9,10,44,40
2013110306,300,9,10,44,40
2013110306,320,8,10,44,40
2013110307,330,6,10,42,38
2013110308,310,5,10,40,37
2013110309,310,5,10,40,37
2013110309,NA,0,10,41,39
2013110310,NA,0,10,41,38
2013110311,310,5,10,41,39
2013110312,310,5,10,41,39
2013110312,310,3,8,42,40
2013110313,60,3,10,44,40
2013110314,60,5,10,46,39
2013110315,NA,0,10,47,39
2013110316,30,5,10,48,38
2013110317,990,5,10,50,37
2013110318,170,3,10,51,35
2013110319,150,5,10,50,37
2013110320,NA,0,10,50,35
2013110321,NA,0,10,50,35
2013110321,130,5,10,50,37
2013110322,100,3,10,48,35
2013110323,70,5,10,45,36
2013110400,70,5,10,45,36
2013110400,90,7,10,43,35
2013110401,90,7,10,42,34
2013110402,100,6,10,41,34
2013110403,100,6,10,41,34
2013110403,100,6,10,40,33
2013110404,100,10,9.1,41,34
2013110404,NA,NA,NA,NA,NA
2013110405,120,10,10,41,32
2013110406,120,10,10,41,32
2013110406,120,10,10,41,32
2013110407,120,10,10,40,32
2013110408,120,8,10,41,32
2013110409,120,8,10,41,32
2013110409,100,7,10,40,32
2013110410,110,9,10,39,31
2013110411,110,13,10,39,31
2013110412,110,13,10,39,31
2013110412,120,11,10,40,31
2013110413,120,9,10,42,31
2013110414,130,15,10,44,31
2013110415,130,15,10,44,31
2013110415,130,11,10,48,33
2013110416,150,11,10,50,34
2013110417,160,9,10,53,36
2013110418,160,9,10,53,36
2013110418,150,7,10,53,36
2013110419,150,8,10,55,38
2013110420,200,7,10,55,38
2013110421,200,7,10,55,38
2013110421,160,7,10,54,39
2013110422,140,6,10,52,40
2013110423,130,7,10,51,40
2013110500,130,7,10,51,40
2013110500,150,5,10,50,41
2013110501,140,8,10,50,41
2013110502,150,9,10,52,41
2013110503,150,9,10,52,41
2013110503,150,7,10,51,41
